country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
United States,2024-10-15,103436829,NA,NA,302859.53,NA,NA,1206305,739,105.57143,3532.0203,2.163767,0.30910957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-16,103436829,NA,NA,302859.53,NA,NA,1206305,0,105.57143,3532.0203,0,0.30910957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-17,103436829,NA,NA,302859.53,NA,NA,1206305,0,105.57143,3532.0203,0,0.30910957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-18,103436829,NA,NA,302859.53,NA,NA,1206305,0,105.57143,3532.0203,0,0.30910957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-19,103436829,NA,NA,302859.53,NA,NA,1206305,0,105.57143,3532.0203,0,0.30910957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-20,103436829,NA,NA,302859.53,NA,NA,1206305,0,105.57143,3532.0203,0,0.30910957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-21,103436829,NA,NA,302859.53,NA,NA,1206305,0,105.57143,3532.0203,0,0.30910957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-22,103436829,NA,NA,302859.53,NA,NA,1206951,646,92.28571,3533.9119,1.8914661,0.27020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-23,103436829,NA,NA,302859.53,NA,NA,1206951,0,92.28571,3533.9119,0,0.27020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-24,103436829,NA,NA,302859.53,NA,NA,1206951,0,92.28571,3533.9119,0,0.27020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-25,103436829,NA,NA,302859.53,NA,NA,1206951,0,92.28571,3533.9119,0,0.27020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-26,103436829,NA,NA,302859.53,NA,NA,1206951,0,92.28571,3533.9119,0,0.27020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-27,103436829,NA,NA,302859.53,NA,NA,1206951,0,92.28571,3533.9119,0,0.27020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-28,103436829,NA,NA,302859.53,NA,NA,1206951,0,92.28571,3533.9119,0,0.27020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-29,103436829,NA,NA,302859.53,NA,NA,1207554,603,86.14286,3535.6772,1.7655636,0.25222337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-30,103436829,NA,NA,302859.53,NA,NA,1207554,0,86.14286,3535.6772,0,0.25222337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-10-31,103436829,NA,NA,302859.53,NA,NA,1207554,0,86.14286,3535.6772,0,0.25222337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-01,103436829,NA,NA,302859.53,NA,NA,1207554,0,86.14286,3535.6772,0,0.25222337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-02,103436829,NA,NA,302859.53,NA,NA,1207554,0,86.14286,3535.6772,0,0.25222337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-03,103436829,NA,NA,302859.53,NA,NA,1207554,0,86.14286,3535.6772,0,0.25222337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-04,103436829,NA,NA,302859.53,NA,NA,1207554,0,86.14286,3535.6772,0,0.25222337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-05,103436829,NA,NA,302859.53,NA,NA,1208114,560,80,3537.317,1.6396611,0.2342373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-06,103436829,NA,NA,302859.53,NA,NA,1208114,0,80,3537.317,0,0.2342373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-07,103436829,NA,NA,302859.53,NA,NA,1208114,0,80,3537.317,0,0.2342373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-08,103436829,NA,NA,302859.53,NA,NA,1208114,0,80,3537.317,0,0.2342373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-09,103436829,NA,NA,302859.53,NA,NA,1208114,0,80,3537.317,0,0.2342373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-10,103436829,NA,NA,302859.53,NA,NA,1208114,0,80,3537.317,0,0.2342373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-11,103436829,NA,NA,302859.53,NA,NA,1208114,0,80,3537.317,0,0.2342373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-12,103436829,NA,NA,302859.53,NA,NA,1208645,531,75.85714,3538.8718,1.5547501,0.22210716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-13,103436829,NA,NA,302859.53,NA,NA,1208645,0,75.85714,3538.8718,0,0.22210716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-14,103436829,NA,NA,302859.53,NA,NA,1208645,0,75.85714,3538.8718,0,0.22210716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-15,103436829,NA,NA,302859.53,NA,NA,1208645,0,75.85714,3538.8718,0,0.22210716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-16,103436829,NA,NA,302859.53,NA,NA,1208645,0,75.85714,3538.8718,0,0.22210716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-17,103436829,NA,NA,302859.53,NA,NA,1208645,0,75.85714,3538.8718,0,0.22210716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-18,103436829,NA,NA,302859.53,NA,NA,1208645,0,75.85714,3538.8718,0,0.22210716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-19,103436829,NA,NA,302859.53,NA,NA,1209119,474,67.71429,3540.2595,1.387856,0.19826514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-20,103436829,NA,NA,302859.53,NA,NA,1209119,0,67.71429,3540.2595,0,0.19826514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-21,103436829,NA,NA,302859.53,NA,NA,1209119,0,67.71429,3540.2595,0,0.19826514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-22,103436829,NA,NA,302859.53,NA,NA,1209119,0,67.71429,3540.2595,0,0.19826514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-23,103436829,NA,NA,302859.53,NA,NA,1209119,0,67.71429,3540.2595,0,0.19826514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-24,103436829,NA,NA,302859.53,NA,NA,1209119,0,67.71429,3540.2595,0,0.19826514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-25,103436829,NA,NA,302859.53,NA,NA,1209119,0,67.71429,3540.2595,0,0.19826514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-26,103436829,NA,NA,302859.53,NA,NA,1209620,501,71.57143,3541.7266,1.4669111,0.20955873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-27,103436829,NA,NA,302859.53,NA,NA,1209620,0,71.57143,3541.7266,0,0.20955873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-28,103436829,NA,NA,302859.53,NA,NA,1209620,0,71.57143,3541.7266,0,0.20955873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-29,103436829,NA,NA,302859.53,NA,NA,1209620,0,71.57143,3541.7266,0,0.20955873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-11-30,103436829,NA,NA,302859.53,NA,NA,1209620,0,71.57143,3541.7266,0,0.20955873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-12-01,103436829,NA,NA,302859.53,NA,NA,1209620,0,71.57143,3541.7266,0,0.20955873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-12-02,103436829,NA,NA,302859.53,NA,NA,1209620,0,71.57143,3541.7266,0,0.20955873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-12-03,103436829,NA,NA,302859.53,NA,NA,1210126,506,72.28571,3543.208,1.4815509,0.21165013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-12-04,103436829,NA,NA,302859.53,NA,NA,1210126,0,72.28571,3543.208,0,0.21165013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-12-05,103436829,NA,NA,302859.53,NA,NA,1210126,0,72.28571,3543.208,0,0.21165013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-12-06,103436829,NA,NA,302859.53,NA,NA,1210126,0,72.28571,3543.208,0,0.21165013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-12-07,103436829,NA,NA,302859.53,NA,NA,1210126,0,72.28571,3543.208,0,0.21165013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-12-08,103436829,NA,NA,302859.53,NA,NA,1210126,0,72.28571,3543.208,0,0.21165013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-12-09,103436829,NA,NA,302859.53,NA,NA,1210126,0,72.28571,3543.208,0,0.21165013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-12-10,103436829,NA,NA,302859.53,NA,NA,1210697,571,81.57143,3544.88,1.6718687,0.23883839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-12-11,103436829,NA,NA,302859.53,NA,NA,1210697,0,81.57143,3544.88,0,0.23883839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2024-12-12,103436829,NA,NA,302859.53,NA,NA,1210697,0,81.57143,3544.88,0,0.23883839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
